#
#studie	ACN.elementAt(0).wiki	ACN.elementAt(0).page	ACN.size()	BIWL.size()	AL.size()	BL.size()	volCN	volIWL	volAL	volBL	r1	r2	r3	ext	
#
Wahlkampfstudie_2013_B	de	Christlich_Demokratische_Union_Deutschlands	1	63	505	3909	101652,00000	508622,00000	15210706,00000	57540493,00000	0,66829	0,88394	0,83885	-ext-	
Wahlkampfstudie_2013_B	de	Christlich-Soziale_Union_in_Bayern	1	48	505	2686	110835,00000	665250,00000	11770144,00000	35793498,00000	0,94166	1,85858	1,63168	-ext-	
Wahlkampfstudie_2013_B	de	Sozialdemokratische_Partei_Deutschlands	1	64	736	5513	144957,00000	1014873,00000	26157163,00000	77569977,00000	0,55418	1,30833	1,11815	-ext-	
Wahlkampfstudie_2013_B	de	Freie_Demokratische_Partei	1	48	568	2596	108390,00000	654296,00000	14043267,00000	31568052,00000	0,77183	2,07265	1,67214	-ext-	
Wahlkampfstudie_2013_B	de	Die_Linke	1	46	633	2526	130186,00000	2343348,00000	16286778,00000	38477605,00000	0,79934	6,09016	4,51668	-ext-	
