finance_DAX2_net	de	Allianz	1	0	23	0	1574.0	0.0	222466.0	0.0	0.7075238463405644	NaN	0.7075238463405644		
finance_DAX2_net	de	BASF	1	37	423	1913	69602.0	2033948.0	1.0430659E7	2.9631965E7	0.6672828629523792	6.864033485460718	5.250654575197071		
