Harpo (singer)	134301	0
Facebook	581212	0
Tjenare Kungen	197480	0
Windows 7	261182	0
Switzerland	715543	0
Malmö	1170	0
Charles XII of Sweden	5588	0
List of acronyms and initialisms	7156	0
Classical antiquity	11760	0
We Are the World	272772	0
Melodifestivalen	1173	0
Stockholm metro	8590	0
Astrid Lindgren	6205	0
Attention deficit hyperactivity disorder	6193	0
Swedish language	1584	0
Schizophrenia	3706	0
Seven deadly sins	47735	0
New York City	5739	0
The Girl with the Dragon Tattoo (2009 film)	769642	0
A	154	0
Vietnam War	24125	0
Jesus	909	0
Internet	840	0
Anneliese Michel	446203	0
Eskobar	56685	0
Greece	3095	0
Stephen Hawking	16682	0
Moose	2160	0
Scrubs (TV series)	24896	0
Standard time	20687	0
Communism	9861	0
Sleep (non-human)	725750	0
Niklas Lindgren	323995	0
Nobel Prize	1387	0
Muse (band)	124011	0
Association football	1085939	0
Water	6633	0
Netherlands	5608	0
List of dog breeds	57327	0
Charles Darwin	6768	0
Christopher Columbus	4008	0
Heart	27190	0
Israel	14091	0
Alfred Nobel	10077	0
Nobel Peace Prize	19110	0
Autism	207474	0
European Union	5385	0
Religion	1524	0
Paris	1432	0
John Bauer (illustrator)	4541	0
DNA	9136	0
Jan Guillou	12300	0
Conservatism	15105	0
Ancient Greece	68260	0
Black Death	9127	0
Afghanistan	3682	0
Hydropower	39887	0
Nazism	3961	0
Dictionary	17601	0
Fascism	542	0
New Zealand	7369	0
September 11 attacks	27388	0
Sun	1620	0
Poland	3743	0
Kjell Bergqvist	24294	0
Gray wolf	4079	0
Greenhouse effect	14811	0
Republic of Ireland	4771	0
Capital punishment	34651	0
Astrological sign	31748	0
Lyme disease	5683	0
Carl XVI Gustaf of Sweden	316	0
Zeus	2099	0
Ecology	46110	0
Chile	3956	0
Derivative	419	0
Berlin	7212	0
Down syndrome	830412	0
Salomon August Andrée	68253	0
Miley Cyrus	461850	0
Åtvidaberg	50784	0
Virus	5181	0
Robert Pattinson	228986	0
Joseph Stalin	6726	0
Jordin Sparks	600435	0
YouTube	405216	0
Queen (band)	40426	0
Evolution	6756	0
Albert Einstein	6131	0
Cell (biology)	319	0
Noomi Rapace	129782	0
Isaac Newton	7129	0
Voltaire	10860	0
Åtvidabergs FF	48320	0
Pi	29279	0
Protein	8783	0
Rome	12663	0
Martin Luther King, Jr.	16743	0
Soviet Union	5621	0
RSS	140629	0
Cristiano Ronaldo	47643	0
Pablo Picasso	10407	0
Big Bang	10137	0
Stieg Larsson	16335	0
Thailand	714693	0
Ethanol	6012	0
Capitalism	7552	0
Jehovah's Witnesses	915	0
American Revolution	697495	0
Nelson Mandela	13832	0
Aristotle	19	0
Ideology	3899	0
Sweden national football team	44624	0
Solar System	1619	0
John Dillinger	160639	0
Vietnam	2811	0
ABBA	175	0
Norse mythology	1325	0
Sven-Göran Eriksson	39871	0
Napoleon	3479	0
Energy	3916	0
Tuva Novotny	44993	0
Martin Luther	1081771	0
Jamaica	7260	0
The Holocaust	9852	0
Plato	7121	0
Salvador Dalí	19421	0
Al-Qaeda	39	0
Östen Warnerbring	45006	0
Cecilia Frode	43508	0
Nuclear power plant	9128	0
Argentina	7242	0
Asia	21	0
Cats (musical)	166165	0
List of Disney theatrical animated features	331351	0
Freddie Mercury	40156	0
Buddy Holly	13252	0
Roger Pontare	52665	0
Marie Antoinette	31130	0
Wind power	2571	0
Markus Krunegård	581475	0
Euro	5383	0
Atom	8768	0
James Bond	17140	0
Vampire	25288	0
Feminism	6684	0
Los Angeles	7761	0
IKEA	2392	0
Anal sex	44716	0
Diabetes mellitus	39696	0
Johnny Depp	30820	0
Gustavus Adolphus of Sweden	3200	0
Cat Stevens	38748	0
Feudalism	2743	0
Ethics	42245	0
Johnny Cash	39937	0
Cat	997	0
Emo	134188	0
Playa del Sol	512594	0
Coco Chanel	41250	0
John Lennon	13438	0
At sign	6201	0
Iraq	3926	0
Eminem	798406	0
Melissa Horn	797403	0
Eiffel Tower	499	0
Rederiet	67606	0
Madonna (entertainer)	26468	0
Counties of Sweden	1126	0
Density	22310	0
Anders Bagge	243898	0
Taxi Driver	46255	0
Odyssey	26293	0
Latin	1081	0
Ancient Rome	825252	0
2009	694180	0
The Third Wave (2003 film)	244975	0
Illuminati	11029	0
Olof Palme	73560	0
Mars	11309	0
Bob Marley	36609	0
Scania	1586	0
Brain	736	0
Computer	374	0
Croatia	6752	0
Emoticon	56922	0
American Civil War	7721	0
Barcelona	15712	0
S. A. Andrée's Arctic Balloon Expedition of 1897	337599	0
Somalia	7386	0
North Korea	7368	0
Provinces of Sweden	307387	0
Alexander Skarsgård	29067	0
Easter Island	22429	0
Ozzy Osbourne	43912	0
Pakistan	7371	0
Star	52135	0
Barry White	163757	0
Julius Caesar	939	0
Heracles	21609	0
Ten Commandments	3295	0
Narcissistic personality disorder	189134	0
Stephen King	44352	0
Gross domestic product	9997	0
Racism	7232	0
Austria	2134	0
List of culinary fruits	204041	0
Divine Comedy	34523	0
Psychology	1441	0
Sharia	15181	0
Greek alphabet	6807	0
List of Swedish monarchs	8495	0
2012	28855	0
List of horse breeds	6903	0
Hydrogen	2853	0
Blood pressure	30437	0
Cancer	15842	0
Chronicle	87486	0
Portugal	5717	0
Kenya	7341	0
Ingmar Bergman	6231	0
AC/DC	35206	0
Nitrogen	2860	0
Bob Dylan	4795	0
Alexander the Great	2791	0
Boyzone	476439	0
Amphetamine	30238	0
English language	7031	0
Lionel Messi	242200	0
Carbon	2859	0
List of urban areas in Sweden	81980	0
Human	1246	0
Sexual intercourse	9557	0
Dan Brown	81734	0
Snus	19448	0
Tunisia	7396	0
Major depressive disorder	15437	0
Parliament of Sweden	6594	0
Help	444607	0
Pippi Longstocking	30706	0
Takida	220956	0
Sigmund Freud	10498	0
Lars Winnerbäck	35882	0
Morocco	7362	0
Influenza	23835	0
Cornelis Vreeswijk	5509	0
Charles Dickens	364	0
Florida	601	0
Great Wall of China	47276	0
Catholic Church	502713	0
Moon	5598	0
Auschwitz concentration camp	41415	0
Real Madrid C.F.	42945	0
Belgium	3244	0
Karl Marx	9085	0
Västerås	50316	0
Thirty Years' War	6721	0
Green Day	65961	0
Two and a Half Men	450631	0
Copenhagen	956	0
Wolfgang Amadeus Mozart	2651	0
Scabies	137859	0
Indigenous peoples of the Americas	15207	0
Olympic Games	8062	0
Mohandas Karamchand Gandhi	12245	0
Mikael Persbrandt	31852	0
Incandescent light bulb	6009	0
Jupiter	15260	0
Idol (Sweden)	640392	0
Tokio Hotel	225528	0
How I Met Your Mother	363353	0
Madagascar	7353	0
Psychosis	3710	0
Ken Ring (rapper)	92090	0
Ku Klux Klan	41792	0
Ice hockey	2912	0
Parliamentary system	9970	0
Inflation	33893	0
Allsvenskan	577	0
Småland	1592	0
Uppsala	1960	0
Kristen Stewart	836988	0
Creditor	64278	0
Dubai	30270	0
The Lord of the Rings	105829	0
IFK Göteborg	863	0
Lithuania	1154	0
Slipknot (band)	71115	0
World of Warcraft	77359	0
Vagina	9840	0
Nationalism	15079	0
Ericsson Globe	62444	0
Charlie Chaplin	10427	0
Copyright	857385	0
Malta	7283	0
Atomic bombings of Hiroshima and Nagasaki	179324	0
Ian Wachtmeister	11417	0
This Is Your Life	84912	0
Che Guevara	52527	0
Dinosaur	42816	0
Volcano	6457	0
Monty Python	40241	0
Broder Daniel	39033	0
Romania	6748	0
Galileo Galilei	11071	0
Ulf Malmros	127036	0
Carbon dioxide	15983	0
Kosovo	46708	0
Heroes (TV series)	480550	0
Europe (band)	46389	0
Tsunami	72041	0
List of countries by population	4488	0
Lists of deaths by year#2009	930891	0
Apartheid in South Africa	54829	0
Markoolio	52091	0
Chromosome	33032	0
ISO 216#A series	23925	0
FRA law	825648	0
Nordic countries	1327	0
John F. Kennedy	9522	0
Diwali	99339	0
Vulva	15151	0
Stellan Skarsgård	13410	0
Chemical element	6287	0
Tanzania	7393	0
Mycetozoa	227075	0
Scientology	1668	0
Marxism	10920	0
Operating system	1401	0
Human factors and ergonomics	463	0
Fredrik Reinfeldt	21445	0
Friends	33617	0
Laleh Pourkarim	111417	0
Iron	2880	0
Bird	548	0
Automobile	5590	0
Forbes list of billionaires	193121	0
Treaty of Lisbon	636984	0
List of methods of capital punishment	14508	0
Philosophy	529	0
Christina, Queen of Sweden	2722	0
Sicilian Mafia	12733	0
Peter Forsberg	6265	0
Tourette syndrome	43023	0
Romani people	9799	0
Britney Spears	26464	0
Scotland	8530	0
Anarchism	149	0
Petroleum	41127	0
1918 flu pandemic	20663	0
Mexico	7259	0
Global warming	145648	0
Seneca	27726	0
Ronaldinho	69694	0
Carl Linnaeus	330	0
South America	1625	0
Indonesia	4769	0
Beer	2433	0
Hungary	4230	0
Anxiety	48728	0
Tupac Shakur	97629	0
Megan Fox	646078	0
L	4055	0
Ukraine	6678	0
The Simpsons	15566	0
RAID	23182	0
Mercury (element)	2995	0
Abortion	42314	0
Slim Susie	45769	0
Rhetoric	11740	0
Encyclopedia	2613	0
Atheism	47	0
Kajsa Bergqvist	17337	0
Battle of Helsingborg	1073231	0
Nazi Germany	1342	0
Jane Austen	13915	0
Sami people	5577	0
Pythagorean theorem	27218	0
Tiger	1923	0
Korean War	15101	0
Nuclear weapon	1009	0
Ted Gärdestad	24119	0
Oxygen	2861	0
Stephenie Meyer	645414	0
Nigeria	7367	0
Ion	380791	0
Colombia	7243	0
Job security	68051	0
D	433	0
Peter Jihde	109178	0
Crusades	39394	0
Nirvana	9847	0
Stress (biology)	75179	0
Venus	8103	0
Swedish Empire	21913	0
Oral sex	44715	0
World Trade Center	9186	0
Narcotic	1360	0
Adjective	7843	0
Liverpool F.C.	47055	0
Cognitive psychology	28084	0
Left Party (Sweden)	6641	0
Ronaldo	385370	0
Culture	3698	0
Peru	7246	0
Republic	3931	0
Aluminium	2866	0
Bill Gates	204	0
Milky Way	8546	0
Jönköping	218539	0
California	7239	0
Gold	720	0
Dante Alighieri	34516	0
Akon	227903	0
Golden ratio	25086	0
Circle	26128	0
Trigonometric functions	21441	0
Hannah Montana	461851	0
Agnosticism	23	0
One Tree Hill (TV series)	87888	0
Cuba	7255	0
Fossil fuel	14816	0
Sparta	12495	0
Serbia	6747	0
Alphabet	4103	0
Gustav III of Sweden	649	0
Örebro	50770	0
Estonia	3946	0
Hoover Dam	86072	0
Suicide	13412	0
Lysergic acid diethylamide	31375	0
Triangle	30379	0
Potato	1435	0
Millennium series	229576	0
The Girl Who Played with Fire (film)	905048	0
Arnold Schwarzenegger	15455	0
Zero Tolerance (1999 film)	89997	0
Moderate Party	10725	0
Jerusalem	5716	0
Time zone	5066	0
Saudi Arabia	7381	0
Sleep	48078	0
Lung	40753	0
New7Wonders of the World	624154	0
Roe deer	1562	0
T	4063	0
Mongolia	7361	0
Coffee	2301	0
Dog	809	0
Guns N' Roses	56141	0
Maslow's hierarchy of needs	45133	0
Metaphor	43384	0
Ingemar Stenmark	9230	0
Bosnia and Herzegovina	6750	0
Cocaine	17873	0
The Black Eyed Peas	150129	0
Earthquake	30150	0
Antisemitism	7690	0
Tramadol	17160	0
Hamlet	62411	0
Google	7985	0
Kontakt	344986	0
Blog	53592	0
Peter Stormare	5220	0
Coldplay	89901	0
Horse	5399	0
Kent (disambiguation)	110120	0
Odin	1402	0
Vanuatu	7296	0
Sundsvall	50312	0
Multiple sclerosis	67381	0
Moomin	38355	0
The Brothers Lionheart	30753	0
Mustasch	53733	0
Equity ratio	77197	0
Circumcision	67356	0
Human anatomy	421847	0
Robert Gustafsson	35756	0
Magnus Uggla	10534	0
Christopher Reeve	76543	0
Bridget of Sweden	820	0
Dictatorship	32651	0
Kidney	38194	0
Franz Kafka	564	0
Telephone	9944	0
Hawaii	7732	0
Empathy	3909	0
Batman	124630	0
Albania	3683	0
World Heritage Site	5822	0
Cyprus	7310	0
Surrealism	32402	0
Fixed-wing aircraft	524	0
Philippines	7330	0
Mark Zuckerberg	640810	0
List of apple cultivars	32008	0
Thanksgiving	88004	0
God	629	0
Bacteria	16680	0
Smile (disambiguation)	70196	0
Malawi	7354	0
Penicillin	47544	0
Pernilla Wahlgren	13368	0
Desperate Housewives	111134	0
Selena Gomez	828689	0
Ottoman Empire	13752	0
Caffeine	3594	0
Muhammad	1219	0
Cellular respiration	78354	0
Personality disorder	170519	0
Lion	1084	0
Emil i Lönneberga	32937	0
Heroin	41018	0
Vlad the Impaler	5851	0
Hjalmar Söderberg	33793	0
Black hole	9194	0
Quasimodo	367352	0
S.S. Lazio	56842	0
Iliad	26283	0
Modernism	32204	0
Cape Verde	7278	0
Josephine Bornebusch	73785	0
Viking	2021	0
Diamond	21155	0
Mao Zedong	11298	0
Iron Maiden	46000	0
Pope	1452	0
Birger Jarl	7063	0
Ludwig van Beethoven	11575	0
Paper size	27533	0
Elin Lanto	134945	0
Chernobyl disaster	104201	0
Humanism	28218	0
Body mass index	5982	0
Ingrid Bergman	4645	0
Ethiopia	7312	0
Marilyn Monroe	12417	0
Eye	51868	0
George W. Bush	7065	0
Quran	975	0
Ernest Hemingway	11507	0
Volvo	14662	0
Romeo and Juliet	42798	0
Mando Diao	79740	0
Electricity	41625	0
Kurt Cobain	29330	0
Serotonin	12500	0
Euthanasia	58586	0
Beyoncé Knowles	31767	0
Patrick Swayze	123542	0
Lists of time zones	297631	0
Helsingborg	5744	0
Guitar	16706	0
Snow tires	167885	0
Wind turbine	2058	0
Robert De Niro	41512	0
The Gambia	7198	0
Camilla Läckberg	301186	0
Singapore	7385	0
PH	14155	0
Linköping	20819	0
Socrates	1618	0
Bruce Lee	14440	0
PM	179186	0
Show Me Love (film)	52518	0
Bolivia	3954	0
Slavery	5431	0
Punk subculture	35397	0
Hells Angels	42552	0
Winter War	23612	0
Sweden during World War II	33034	0
Muhammad Ali	66202	0
Bulgaria	6742	0
Muscle	51862	0
Fashion	363354	0
Rainforest	1085944	0
Norrköping	1322	0
Friedrich Nietzsche	7120	0
Banana	37363	0
Tom Cruise	16398	0
Winston Churchill	7077	0
Cross	20410	0
Leet	311787	0
Andra Avenyn	579689	0
Leukemia	36332	0
Masturbation	19505	0
Rödeby	85708	0
Clitoris	9586	0
2004 Indian Ocean earthquake and tsunami	100582	0
That '70s Show	85820	0
Cerebral palsy	56673	0
Thor	1863	0
Henning Mankell	13242	0
Mother Teresa	22864	0
Formula One	24378	0
English grammar	404626	0
Centre Party (Sweden)	9876	0
Aphrodite	8102	0
Oil	14821	0
Venezuela	7248	0
The Rolling Stones	34862	0
Sex (disambiguation)	14391	0
Vitamin D	126575	0
Morality	9318	0
AIK Fotboll	43381	0
Satanism	1644	0
Lebanon	7349	0
Saint Lucy's Day	3306	0
Vilhelm Moberg	6206	0
Pornography	12475	0
Blood	8782	0
Hip hop music	65602	0
Family Guy	91610	0
Colosseum	3656	0
Volvo 740	46780	0
Reggae	36546	0
Nuremberg Trials	6245	0
Steam engine	49116	0
Basshunter	368149	0
Easy Money (novel)	353537	0
Paris Hilton	70663	0
Human skeleton	110206	0
Democratic Republic of the Congo	7346	0
Oslo	1397	0
Pressure	42256	0
Colonialism	48626	0
Perception	1440	0
Domain Name System	6121	0
Existentialism	34519	0
Greenland	8533	0
Saturn	1635	0
Madrid	7494	0
Law of Jante	78008	0
Edgar Allan Poe	25201	0
Abraham Lincoln	9646	0
Indigenous Australians	31784	0
Mount Everest	1238	0
Maya calendar	256755	0
Charlie Sheen	15458	0
Orgasm	922502	0
Rubik's Cube	28315	0
Promoe	86235	0
Gotland	622	0
Gautama Buddha	5722	0
Arsenal F.C.	46847	0
Aftonbladet	5677	0
Tre kronor (TV series)	72163	0
Bear	302	0
Advertising	7842	0
Erection	73915	0
Joint-stock company	9101	0
Jimi Hendrix	17510	0
Biodiversity	43840	0
Helena Bergström	8232	0
Marilyn Manson	38563	0
Jonathan Swift	13093	0
Attack on Pearl Harbor	114762	0
Parlamentet	38746	0
Logarithm	22653	0
Czech Republic	6681	0
Tea	12618	0
Savannah (disambiguation)	154555	0
Monarchy	1211	0
Charles Manson	53649	0
Evil (2003 film)	42221	0
Anorexia nervosa	97954	0
Andy Warhol	11516	0
Constitution of Sweden	452726	0
Pyramid	401703	0
Ontology	1403	0
Metabolism	23676	0
Apple	32005	0
Xbox 360	144651	0
Noun	7983	0
Gustaf VI Adolf of Sweden	6204	0
Bible	197	0
Terrorism	1872	0
Mysteriet på Greveholm	105143	0
Mesopotamia	24743	0
John Travolta	20793	0
Umeå	6075	0
N	4057	0
Ingvar Kamprad	5500	0
Jean-Jacques Rousseau	11069	0
Uganda	7294	0
Walt Disney	5689	0
Liver	15472	0
Standard deviation	19538	0
Lund	1078	0
Hermeneutics	95740	0
Silver	2903	0
Mathematics	5559	0
Iraq War	9947	0
Chocolate	45750	0
Thomas Edison	8679	0
Mammal	380	0
Statue of Liberty	17550	0
House of Bernadotte	74899	0
Ralf Edström	42741	0
Digestion	62959	0
Cognitive behavioral therapy	28085	0
American Idol	208582	0
Nihilism	11683	0
Eukaryote	483	0
Tin	2906	0
Baltic Sea	2122	0
Led Zeppelin	34435	0
Allegory	38593	0
Waffen-SS	52815	0
Fungus	12392	0
Sugar	8897	0
Rock music	13683	0
Amino acid	12274	0
Scandinavia	1588	0
Latvia	3947	0
Film	556	0
Animal	425	0
Area 51	68135	0
San Francisco	18301	0
Linux	49326	0
A.C. Milan	44583	0
Södermalm	14452	0
Lean manufacturing	477245	0
Burqa	134520	0
Health	8070	0
Behaviorism	28083	0
Integrity	65850	0
Per Brahe	60587	0
HIV	15891	0
Psychoanalysis	11812	0
Sex organ	10516	0
Wayne Gretzky	46218	0
Genetics	12736	0
Liberal People's Party (Sweden)	9114	0
Christmas	2291	0
Blood type	71866	0
Postmodernism	61778	0
Black Sabbath	30436	0
Bruce Springsteen	43656	0
Hades	673036	0
Wales	10930	0
Inch	10918	0
Jews	189126	0
History of Sweden	6769	0
Nervous system	92434	0
The Lion King	57833	0
Globalization	62282	0
South Korea	7389	0
David Beckham	42647	0
Planet	4049	0
Pär Lagerkvist	6183	0
Music	1226	0
Copper	2883	0
Master of Science in Engineering	20152	0
Absinthe	30209	0
Homer	22720	0
Ejaculation	18269	0
Protestant Reformation	5779	0
Imperialism	38705	0
Rihanna	195283	0
Maya peoples	237572	0
North America	1338	0
Sausage	26363	0
Sushi	15118	0
Canary Islands	15084	0
Prime number	7139	0
Glucose	10007	0
Counter-Strike	51402	0
Marco Polo	36929	0
Guillain–Barré syndrome	357091	0
Malaysia	7355	0
Verb	7404	0
Monica Zetterlund	12413	0
Fjortis	1157815	0
Kama Sutra	35692	0
David Bowie	60812	0
Bert Karlsson	11416	0
Shakira	96819	0
Benito Mussolini	7478	0
Twilight (novel)	548304	0
Charles XIV John of Sweden	6202	0
Asterix	66830	0
Margaret Thatcher	9077	0
Stone Age	15332	0
Faroe Islands	10819	0
Carl Michael Bellman	6341	0
Agnes Carlsson	236258	0
Stargate Universe	700844	0
Vasco da Gama	15953	0
Saddam Hussein	7840	0
Michael Nyqvist	64535	0
Pulmonary edema	39949	0
Georg Wilhelm Friedrich Hegel	7119	0
Carolina Gynning	88928	0
Semantics	16043	0
Bicycle	861197	0
Anatomy	2632	0
Steel	10478	0
Hemorrhoid	75961	0
Food chain	55781	0
Eutrophication	48393	0
Mali	7356	0
Backstreet Boys	87810	0
How the West Was Won (TV series)	74737	0
Machu Picchu	86557	0
Zombie	63062	0
Taurine	291497	0
List of ships of the Swedish Navy	86162	0
Ghana	7335	0
Discourse	398	0
Antarctica	26	0
Carbohydrate	10005	0
Galaxy	13592	0
Burma	7274	0
Disney's Adventures of the Gummi Bears	115941	0
Torture	47490	0
Jordan	7338	0
Yemen	7298	0
Hippie	134634	0
Susning.nu	1660	0
Communication	3074	0
Eritrea	7328	0
Apollo	33	0
Smallville	68779	0
Yugoslavia	8531	0
Taliban	42673	0
Spider	1810	0
Pancreas	66044	0
Propaganda	41887	0
Liza Marklund	10082	0
Green Party (Sweden)	11412	0
Human rights	20327	0
Tuberculosis	24734	0
Syria	7390	0
Hectare	9220	0
Enzyme	8776	0
Athens	61007	0
Harry Potter and the Deathly Hallows	216837	0
David Guetta	640812	0
Clash of the Choirs	787933	0
The Godfather	38246	0
Anne Frank	19283	0
Physics	574	0
Municipality	958	0
Jay-Z	148386	0
Henrik Schyffert	58772	0
Sällskapsresan	111661	0
Polar bear	884	0
Guillotine	24236	0
City	1623	0
VPN (disambiguation)	1442072	0
Chelsea F.C.	47868	0
Salt (chemistry)	7324	0
Kalmar Union	6002	0
Essay	112683	0
USB flash drive	139795	0
Lapland (Sweden)	4247	0
Cognitive therapy	161372	0
Allan Edwall	83	0
Assassination of Olof Palme	9476	0
John Locke	10542	0
Agnetha Fältskog	6354	0
Body piercing	11130	0
Oscar Wilde	43602	0
Republic of Macedonia	7292	0
Babylon	24994	0
Mötley Crüe	46076	0
Clint Eastwood	17355	0
Viking Age	2424	0
Vatican City	7276	0
Transistor	25330	0
Osmosis	114938	0
Desert	24408	0
Zimbabwe	7199	0
Vaccination	50934	0
Magnus Betnér	308581	0
List of country calling codes	5619	0
Monaco	7284	0
Chemistry	1049	0
Basketball	8470	0
German language	8071	0
Nuclear fusion	553	0
Costa Rica	907813	0
Nicolaus Copernicus	10813	0
Halmstad	5058	0
Ephedrine	37657	0
Öland	4256	0
Thyroid	38511	0
Light	9882	0
20th century	8139	0
Phil Spector	3996	0
OSI model	4388	0
Dalarna	368	0
October 19	11348	0
Universe	1995	0
Swedish alphabet	155050	0
Runes	9152	0
Pink Floyd	35370	0
Heavy metal music	45147	0
Capacitor	25320	0
Cattle	15602	0
Malmö FF	44600	0
Åland Islands	10377	0
Kazan	92146	0
Cambodia	7339	0
Manchester United F.C.	46835	0
Al Pacino	38247	0
Continent	2000	0
In Flames	53928	0
Panic disorder	38999	0
Autumn	27261	0
Hard disk drive	19132	0
Anton Abele	739615	0
Saab	9217	0
Sudan	7388	0
Palestine	9895	0
Alaska	7725	0
Human evolution	229838	0
Gustaf V of Sweden	6199	0
Stockholm Bloodbath	3163	0
Red Hot Chili Peppers	26353	0
Combined oral contraceptive pill	36577	0
Narcissism	31684	0
Jean Piaget	119865	0
Hermaphrodite	1167040	0
W	4066	0
Per Myrberg	110588	0
Al Capone	46226	0
Tabula rasa	98319	0
David Batra	229123	0
Venice	15917	0
Pandemic	20665	0
Isotope	3043	0
Sect	4704	0
Hydrochloric acid	29689	0
Niqāb	283725	0
John Ausonius	18385	0
Göran Persson	6477	0
Heath Ledger	130390	0
Fish	535	0
Power (physics)	14769	0
Bridge	5041	0
Moses	14487	0
Rwandan Genocide	109624	0
Bangladesh	7303	0
Zac Efron	661756	0
Supernova	12237	0
Metal	1318	0
Snow White and the Seven Dwarfs (1937 film)	105401	0
Södermanland	4234	0
Charles XI of Sweden	3192	0
Ethnic group	3697	0
Armenia	7273	0
Pulse	97145	0
Kyoto Protocol	51199	0
Gulliver's Travels	22330	0
Ulf Lundell	15244	0
Fidel Castro	12630	0
Molecule	7168	0
Maldives	7280	0
Chris Brown (American entertainer)	383093	0
October 20	9695	0
Protestantism	6040	0
Pedagogy	110174	0
Uranium	1997	0
Russian Revolution	18315	0
Irony	38331	0
Achilles	19740	0
Tomas Tranströmer	12456	0
Candide	38238	0
Tree	4280	0
Realism	15777	0
Midsummer	20370	0
Boeing 747	54066	0
Niklas Strömstedt	15000	0
Till Lindemann	77494	0
Pragmatics	56781	0
Quercus robur	92646	0
Ebba Grön	2628	0
Cuban missile crisis	12131	0
Frankenstein	39644	0
Steven Spielberg	39469	0
Language	4027	0
Jämtland	4246	0
Coca-Cola	5236	0
Secularization	36970	0
Migraine	180358	0
Larry Hagman	71513	0
Biofuel	69947	0
Algeria	37	0
Vladimir Lenin	10489	0
Trojan War	26287	0
European Hedgehog	5774	0
Hans Christian Andersen	6363	0
Uppland	2892	0
Pop music	36110	0
Kurdistan	14709	0
Dogge Doggelito	128992	0
19th century	9765	0
Wallander (disambiguation)	277645	0
Sertraline	416966	0
Art Nouveau	27855	0
Augustus	3654	0
Obsessive–compulsive disorder	205667	0
Peter Haber	5225	0
History	740	0
Ecuador	7197	0
Lucifer	109147	0
Covalent bond	29668	0
Belarus	6659	0
Bluetooth	4202	0
Psychopathy	3911	0
Josef Mengele	11854	0
Sociology	1615	0
Manga	3089	0
Johann Sebastian Bach	5070	0
Gävle	79387	0
Sylvia Vrethammar	90412	0
Charles X Gustav of Sweden	3191	0
Hotmail	31754	0
Eddie Meduza	7017	0
Astronomy	20	0
Amyotrophic lateral sclerosis	32168	0
Wild boar	95412	0
Swedish krona	36931	0
Rastafari movement	40138	0
Plastic	14819	0
Ola Rapace	32255	0
Melinda Kinnaman	31846	0
Government of Sweden	21349	0
Roman mythology	1520	0
Malena Ernman	156037	0
List of elements	22583	0
Brad Pitt	30822	0
Skilda världar	63832	0
Government	8672	0
Dreambox	325808	0
Daniel Defoe	13092	0
Nationalencyklopedin	6907	0
Mona Lisa	1172	0
Business cycle	125754	0
Anna Paquin	159702	0
The Hills	619404	0
Sourdough	5977	0
Gravitation	9198	0
Robinson Crusoe	73589	0
Odysseus	22679	0
Carl Jung	3715	0
Bon Jovi	51104	0
Allmänna Idrottsklubben	102	0
Spanish language	7982	0
