Source	Target	lSource	lTarget	uniqueIdWikiDEST	uniqueIdWikiDEST	wikiSRC	wikiTarget	iwl	direct	cnID1	2	Stollberg	Amt Stollberg	1	1	de	de	0	1	1
1	3	Stollberg	Barbara Stollberg-Rilinger	1	1	de	de	0	1	1
1	4	Stollberg	Bordelum	1	1	de	de	0	1	1
1	5	Stollberg	Burgruine Stollburg	1	1	de	de	0	1	1
1	6	Stollberg	Dietrich Stollberg	1	1	de	de	0	1	1
1	7	Stollberg	Dirk Stollberg	1	1	de	de	0	1	1
1	8	Stollberg	Erhard Stollberg	1	1	de	de	0	1	1
1	9	Stollberg	Fritz Stollberg	1	1	de	de	0	1	1
1	10	Stollberg	Gustav Stollberg (Niedersachsen)	1	1	de	de	0	1	1
1	11	Stollberg	Gustav Stollberg (Preußen)	1	1	de	de	0	1	1
1	12	Stollberg	Landkreis Stollberg	1	1	de	de	0	1	1
1	13	Stollberg	Littau LU	1	1	de	de	0	1	1
1	14	Stollberg	Steigerwald	1	1	de	de	0	1	1
1	15	Stollberg	Stolberg	1	1	de	de	0	1	1
1	16	Stollberg	Stollberg/Erzgeb.	1	1	de	de	0	1	1
1	17	Stollberg	Stollberg (Berg)	1	1	de	de	0	1	1
1	18	Stollberg	Stollberg (Gemeinde Brand-Laaben)	1	1	de	de	0	1	1
1	19	Stollberg	Stollberg (Nordfriesland)	1	1	de	de	0	1	1
1	20	Stollberg	Untergriesbach	1	1	de	de	0	1	1
1	21	Stollberg	Wikipedia:Begriffsklärung	1	1	de	de	0	1	1
1	22	Stollberg	Stollberg	1	2	de	fr	1	0	1
1	23	Stollberg	Stollberg (disambiguation)	1	3	de	en	1	0	1
1	24	Stollberg	Stollberg	1	4	de	pl	1	0	1
1	25	Stollberg	Stollberg	1	5	de	nl	1	0	1
1	26	Stollberg	Stollberg (dezambiguizare)	1	6	de	ro	1	0	1
27	28	Stollberg	Arrondissement de Stollberg	2	2	fr	fr	0	1	1
27	29	Stollberg	Saxe (Land)	2	2	fr	fr	0	1	1
27	30	Stollberg	Stollberg (Saxe)	2	2	fr	fr	0	1	1
27	31	Stollberg	Aide:Homonymie	2	2	fr	fr	0	1	1
32	33	Stollberg (disambiguation)	Stolberg (disambiguation)	3	3	en	en	0	1	1
32	34	Stollberg (disambiguation)	Stollberg	3	3	en	en	0	1	1
32	35	Stollberg (disambiguation)	Stollberg (Amt)	3	3	en	en	0	1	1
32	36	Stollberg (disambiguation)	Help:Disambiguation	3	3	en	en	0	1	1
37	38	Stollberg	Erzgebirgskreis	4	4	pl	pl	0	1	1
37	39	Stollberg	Powiat Stollberg	4	4	pl	pl	0	1	1
37	40	Stollberg	Saksonia	4	4	pl	pl	0	1	1
37	41	Stollberg	Stolberg	4	4	pl	pl	0	1	1
37	42	Stollberg	Stollberg/Erzgeb.	4	4	pl	pl	0	1	1
37	43	Stollberg	Wspólnota administracyjna Stollberg (Erzgebirge)	4	4	pl	pl	0	1	1
37	44	Stollberg	Wikipedia:Strona ujednoznaczniająca	4	4	pl	pl	0	1	1
45	46	Stollberg	Stollberg/Erzgeb.	5	5	nl	nl	0	1	1
45	47	Stollberg	Stollberg (Noord-Friesland)	5	5	nl	nl	0	1	1
45	48	Stollberg	Stollberg (district)	5	5	nl	nl	0	1	1
45	49	Stollberg	Wikipedia:Doorverwijspagina	5	5	nl	nl	0	1	1
50	51	Stollberg (dezambiguizare)	Sachsen	6	6	ro	ro	0	1	1
50	52	Stollberg (dezambiguizare)	Stollberg/Erzgeb.	6	6	ro	ro	0	1	1
50	53	Stollberg (dezambiguizare)	Stollberg (district)	6	6	ro	ro	0	1	1
50	54	Stollberg (dezambiguizare)	Wikipedia:Articol	6	6	ro	ro	0	1	1
50	55	Stollberg (dezambiguizare)	Wikipedia:Dezambiguizare	6	6	ro	ro	0	1	1
50	56	Stollberg (dezambiguizare)	Wikipedia:Liste	6	6	ro	ro	0	1	1
50	57	Stollberg (dezambiguizare)	Wikipedia:Manual de stil	6	6	ro	ro	0	1	1
50	58	Stollberg (dezambiguizare)	Wikipedia:Titluri	6	6	ro	ro	0	1	1
