Olympia_2008	de	Matthias_Steiner	1	13	91	365	25556.0	230004.0	3896981.0	1.0492101E7	0.6557896997701554	2.1921634189377324	1.776068827740366	
Olympia_2008	en	Matthias_Steiner	1	13	113	343	28443.0	255987.0	2915383.0	1.1473699E7	0.9756179548278905	2.2310764819610487	1.9767070616457671	
Olympia_2008	de	Michael_Phelps	1	74	148	6692	30730.0	1352153.0	3442521.0	8.0359092E7	0.8926597688147727	1.6826384748100438	1.6501866139497816	
Olympia_2008	en	Michael_Phelps	1	74	975	5865	142524.0	6271084.0	1.7929369E7	6.5862794E7	0.7949192188525988	9.52143633627204	7.654185988730235	
Olympia_2008	de	Ole_Bischof	1	17	66	496	7216.0	72160.0	3131589.0	1.2507932E7	0.23042615106899406	0.576913913507045	0.5075347256479275	
Olympia_2008	en	Ole_Bischof	1	17	34	528	5395.0	53950.0	823790.0	1.4815731E7	0.6548999138129863	0.3641399806732452	0.379455355442152	
