Source	Target	lSource	lTarget	uniqueIdWikiDEST	uniqueIdWikiDEST	wikiSRC	wikiTarget	iwl	direct	cnID1	2	Piraten_(Film)	Altersfreigabe	1	1	de	de	0	1	1
1	3	Piraten_(Film)	Anthony Dawson	1	1	de	de	0	1	1
1	4	Piraten_(Film)	Anthony Powell (Kostümbildner)	1	1	de	de	0	1	1
1	5	Piraten_(Film)	Bitter Moon	1	1	de	de	0	1	1
1	6	Piraten_(Film)	Charlotte Lewis	1	1	de	de	0	1	1
1	7	Piraten_(Film)	Chinatown (Film)	1	1	de	de	0	1	1
1	8	Piraten_(Film)	Cris Campion	1	1	de	de	0	1	1
1	9	Piraten_(Film)	Cutter (Film)	1	1	de	de	0	1	1
1	10	Piraten_(Film)	César	1	1	de	de	0	1	1
1	11	Piraten_(Film)	Damien Thomas	1	1	de	de	0	1	1
1	12	Piraten_(Film)	Das Messer im Wasser	1	1	de	de	0	1	1
1	13	Piraten_(Film)	David Kelly (Schauspieler)	1	1	de	de	0	1	1
1	14	Piraten_(Film)	Der Ghostwriter	1	1	de	de	0	1	1
1	15	Piraten_(Film)	Der Gott des Gemetzels (Film)	1	1	de	de	0	1	1
1	16	Piraten_(Film)	Der Mieter (1976)	1	1	de	de	0	1	1
1	17	Piraten_(Film)	Der Pianist	1	1	de	de	0	1	1
1	18	Piraten_(Film)	Der Tod und das Mädchen (Film)	1	1	de	de	0	1	1
1	19	Piraten_(Film)	Die Frauen sind an allem schuld	1	1	de	de	0	1	1
1	20	Piraten_(Film)	Die neun Pforten	1	1	de	de	0	1	1
1	21	Piraten_(Film)	Drehbuch	1	1	de	de	0	1	1
1	22	Piraten_(Film)	Ekel (Film)	1	1	de	de	0	1	1
1	23	Piraten_(Film)	Englische Sprache	1	1	de	de	0	1	1
1	24	Piraten_(Film)	Ferdy Mayne	1	1	de	de	0	1	1
1	25	Piraten_(Film)	Filmjahr 1986	1	1	de	de	0	1	1
1	26	Piraten_(Film)	Filmmusik	1	1	de	de	0	1	1
1	27	Piraten_(Film)	Filmproduzent	1	1	de	de	0	1	1
1	28	Piraten_(Film)	Filmregisseur	1	1	de	de	0	1	1
1	29	Piraten_(Film)	Filmstab	1	1	de	de	0	1	1
1	30	Piraten_(Film)	Frankreich	1	1	de	de	0	1	1
1	31	Piraten_(Film)	Frantic	1	1	de	de	0	1	1
1	32	Piraten_(Film)	Freiwillige Selbstkontrolle der Filmwirtschaft	1	1	de	de	0	1	1
1	33	Piraten_(Film)	Galeone	1	1	de	de	0	1	1
1	34	Piraten_(Film)	Genua	1	1	de	de	0	1	1
1	35	Piraten_(Film)	Gouverneur	1	1	de	de	0	1	1
1	36	Piraten_(Film)	Gérard Brach	1	1	de	de	0	1	1
1	37	Piraten_(Film)	Hervé de Luze	1	1	de	de	0	1	1
1	38	Piraten_(Film)	Internet Movie Database	1	1	de	de	0	1	1
1	39	Piraten_(Film)	Jacques Maury	1	1	de	de	0	1	1
1	40	Piraten_(Film)	Kameramann	1	1	de	de	0	1	1
1	41	Piraten_(Film)	Lexikon des internationalen Films	1	1	de	de	0	1	1
1	42	Piraten_(Film)	Macbeth (1971)	1	1	de	de	0	1	1
1	43	Piraten_(Film)	Maracaibo	1	1	de	de	0	1	1
1	44	Piraten_(Film)	Oliver Twist (2005)	1	1	de	de	0	1	1
1	45	Piraten_(Film)	Olu Jacobs	1	1	de	de	0	1	1
1	46	Piraten_(Film)	Oscar	1	1	de	de	0	1	1
1	47	Piraten_(Film)	Philippe Sarde	1	1	de	de	0	1	1
1	48	Piraten_(Film)	Porto Antico (Genua)	1	1	de	de	0	1	1
1	49	Piraten_(Film)	Richard Dieux	1	1	de	de	0	1	1
1	50	Piraten_(Film)	Roman Polański	1	1	de	de	0	1	1
1	51	Piraten_(Film)	Rosemaries Baby	1	1	de	de	0	1	1
1	52	Piraten_(Film)	Tanz der Vampire (Film)	1	1	de	de	0	1	1
1	53	Piraten_(Film)	Tarak Ben Ammar	1	1	de	de	0	1	1
1	54	Piraten_(Film)	Tess (Film)	1	1	de	de	0	1	1
1	55	Piraten_(Film)	Tony Peck	1	1	de	de	0	1	1
1	56	Piraten_(Film)	Tunesien	1	1	de	de	0	1	1
1	57	Piraten_(Film)	Walter Matthau	1	1	de	de	0	1	1
1	58	Piraten_(Film)	Was? (Film)	1	1	de	de	0	1	1
1	59	Piraten_(Film)	Wenn Engel fallen	1	1	de	de	0	1	1
1	60	Piraten_(Film)	Wenn Katelbach kommt…	1	1	de	de	0	1	1
1	61	Piraten_(Film)	Witold Sobociński	1	1	de	de	0	1	1
1	62	Piraten_(Film)	Władysław Komar	1	1	de	de	0	1	1
1	63	Piraten_(Film)	Zwei Männer und ein Schrank	1	1	de	de	0	1	1
1	64	Piraten_(Film)	Pirates (film, 1986)	1	2	de	fr	1	0	1
1	65	Piraten_(Film)	Pirates (1986 film)	1	3	de	en	1	0	1
1	66	Piraten_(Film)	Piratas (película de 1986)	1	4	de	es	1	0	1
1	67	Piraten_(Film)	Piraci (film)	1	5	de	pl	1	0	1
1	68	Piraten_(Film)	Pirates (1986)	1	6	de	nl	1	0	1
1	69	Piraten_(Film)	Pirati (film 1986)	1	7	de	it	1	0	1
1	70	Piraten_(Film)	Пираты (фильм, 1986)	1	8	de	ru	1	0	1
71	72	Pirates (film, 1986)	18 juillet	2	2	fr	fr	0	1	1
71	73	Pirates (film, 1986)	18 juillet au cinéma	2	2	fr	fr	0	1	1
71	74	Pirates (film, 1986)	1986	2	2	fr	fr	0	1	1
71	75	Pirates (film, 1986)	1986 au cinéma	2	2	fr	fr	0	1	1
71	76	Pirates (film, 1986)	8 mai	2	2	fr	fr	0	1	1
71	77	Pirates (film, 1986)	8 mai au cinéma	2	2	fr	fr	0	1	1
71	78	Pirates (film, 1986)	AlloCiné	2	2	fr	fr	0	1	1
71	79	Pirates (film, 1986)	Anglais	2	2	fr	fr	0	1	1
71	80	Pirates (film, 1986)	Anthony Powell	2	2	fr	fr	0	1	1
71	81	Pirates (film, 1986)	Antilles	2	2	fr	fr	0	1	1
71	82	Pirates (film, 1986)	Atlantique	2	2	fr	fr	0	1	1
71	83	Pirates (film, 1986)	Bases de données cinématographiques de l'Internet	2	2	fr	fr	0	1	1
71	84	Pirates (film, 1986)	Bill Fraser	2	2	fr	fr	0	1	1
71	85	Pirates (film, 1986)	Brick (bateau)	2	2	fr	fr	0	1	1
71	86	Pirates (film, 1986)	Cannes	2	2	fr	fr	0	1	1
71	87	Pirates (film, 1986)	Carnage (film, 2011)	2	2	fr	fr	0	1	1
71	88	Pirates (film, 1986)	Charlotte Lewis	2	2	fr	fr	0	1	1
71	89	Pirates (film, 1986)	Chinatown (film)	2	2	fr	fr	0	1	1
71	90	Pirates (film, 1986)	Cinéma	2	2	fr	fr	0	1	1
71	91	Pirates (film, 1986)	Cinéma américain	2	2	fr	fr	0	1	1
71	92	Pirates (film, 1986)	Cinéma français	2	2	fr	fr	0	1	1
71	93	Pirates (film, 1986)	Claude Giraud (acteur)	2	2	fr	fr	0	1	1
71	94	Pirates (film, 1986)	Cris Campion	2	2	fr	fr	0	1	1
71	95	Pirates (film, 1986)	Cul-de-sac (film)	2	2	fr	fr	0	1	1
71	96	Pirates (film, 1986)	Damien Thomas	2	2	fr	fr	0	1	1
71	97	Pirates (film, 1986)	David Kelly (acteur)	2	2	fr	fr	0	1	1
71	98	Pirates (film, 1986)	Emilio Fernández	2	2	fr	fr	0	1	1
71	99	Pirates (film, 1986)	Espagnol	2	2	fr	fr	0	1	1
71	100	Pirates (film, 1986)	Ferdy Mayne	2	2	fr	fr	0	1	1
71	101	Pirates (film, 1986)	Festival international du film	2	2	fr	fr	0	1	1
71	102	Pirates (film, 1986)	France	2	2	fr	fr	0	1	1
71	103	Pirates (film, 1986)	Frantic	2	2	fr	fr	0	1	1
71	104	Pirates (film, 1986)	Galion	2	2	fr	fr	0	1	1
71	105	Pirates (film, 1986)	Gérard Brach	2	2	fr	fr	0	1	1
71	106	Pirates (film, 1986)	Gênes	2	2	fr	fr	0	1	1
71	107	Pirates (film, 1986)	Henri Virlojeux	2	2	fr	fr	0	1	1
71	108	Pirates (film, 1986)	Hervé de Luze	2	2	fr	fr	0	1	1
71	109	Pirates (film, 1986)	Internet Movie Database	2	2	fr	fr	0	1	1
71	110	Pirates (film, 1986)	Isabelle Adjani	2	2	fr	fr	0	1	1
71	111	Pirates (film, 1986)	Italie	2	2	fr	fr	0	1	1
71	112	Pirates (film, 1986)	Jack Nicholson	2	2	fr	fr	0	1	1
71	113	Pirates (film, 1986)	John Brownjohn	2	2	fr	fr	0	1	1
