#
#studie	ACN.elementAt(0).wiki	ACN.elementAt(0).page	ACN.size()	BIWL.size()	AL.size()	BL.size()	volCN	volIWL	volAL	volBL	r1	r2	r3	ext	
#
de.cities	de	Meiningen	1	35	564	1954	106263.0	2125260.0	1.1189379E7	1.6511405E7	0.9496773681542112	12.871466722547233	8.05581170554595	564	Tue Oct 21 15:40:01 CEST 2003	
de.cities	de	Sulingen	1	16	204	974	26012.0	338156.0	5085853.0	6349836.0	0.5114579599528338	5.325428877218246	3.184486741463501	204	Sat Mar 06 15:21:01 CET 2004	
